t,px,py,pz,qw,qx,qy,qz,alt,roll,pitch,yawrate,yawcmd,alt_est,roll_est,pitch_est,m0,m1,m2,m3
6.2220,0.00000,-0.01042,0.39507,0.999397,0.034734,0.000000,-0.000000,0.3950,3.9777,0.0000,0.0000,0.0000,0.3343,3.2907,0.0000,0.6745,0.6745,0.6745,0.6745
6.2420,0.00000,-0.01262,0.39973,0.999314,0.037036,0.000000,-0.000000,0.3997,4.2417,0.0000,0.0000,0.0000,0.3405,3.5301,0.0000,0.6745,0.6745,0.6745,0.6745
6.2620,0.00000,-0.01510,0.40435,0.999226,0.039339,0.000000,-0.000000,0.4043,4.5057,0.0000,0.0000,0.0000,0.3445,3.7575,0.0000,0.6745,0.6745,0.6745,0.6745
6.2820,0.00000,-0.01790,0.40896,0.999133,0.041642,0.000000,-0.000000,0.4089,4.7699,-0.0000,0.0000,0.0000,0.3516,3.9680,0.0000,0.6745,0.6745,0.6745,0.6745
6.3020,0.00000,-0.02101,0.41353,0.999034,0.043946,0.000000,-0.000000,0.4135,5.0341,0.0000,0.0000,0.0000,0.3598,4.1599,0.0000,0.6745,0.6745,0.6745,0.6745
6.3220,0.00000,-0.02447,0.41807,0.998930,0.046250,0.000000,-0.000000,0.4180,5.2984,0.0000,0.0000,0.0000,0.3649,4.3701,0.0000,0.6745,0.6745,0.6745,0.6745
6.3420,0.00000,-0.02830,0.42258,0.998821,0.048555,0.000000,-0.000000,0.4225,5.5629,-0.0000,0.0000,0.0000,0.3744,4.6062,0.0000,0.6745,0.6745,0.6745,0.6745
6.3620,0.00000,-0.03250,0.42706,0.998706,0.050860,0.000000,-0.000000,0.4270,5.8274,-0.0000,0.0000,0.0000,0.3853,4.8482,0.0000,0.6745,0.6745,0.6745,0.6745
6.3820,0.00000,-0.03710,0.43151,0.998586,0.053166,0.000000,-0.000000,0.4315,6.0919,-0.0000,0.0000,0.0000,0.3920,5.0844,0.0000,0.6745,0.6745,0.6745,0.6745
6.4020,0.00000,-0.04211,0.43591,0.998460,0.055472,0.000000,-0.000000,0.4359,6.3566,-0.0000,0.0000,0.0000,0.4026,5.3047,0.0000,0.6745,0.6745,0.6745,0.6745
6.4220,0.00000,-0.04755,0.44028,0.998378,0.056935,0.000000,-0.000000,0.4402,6.5267,0.0000,0.0000,0.0000,0.4099,5.4282,0.0000,0.6745,0.6745,0.6745,0.6745
6.4420,0.00000,-0.05344,0.44460,0.998348,0.057456,0.000000,-0.000000,0.4445,6.5872,-0.0000,0.0000,0.0000,0.4190,5.4497,0.0000,0.6745,0.6745,0.6745,0.6745
6.4620,0.00000,-0.05978,0.44889,0.998334,0.057698,0.000000,-0.000000,0.4488,6.6151,0.0000,0.0000,0.0000,0.4263,5.4774,0.0000,0.6745,0.6745,0.6745,0.6745
6.4820,0.00000,-0.06657,0.45313,0.998325,0.057856,0.000000,-0.000000,0.4531,6.6334,-0.0000,0.0000,0.0000,0.4338,5.5102,0.0000,0.6745,0.6745,0.6745,0.6745
6.5020,0.00000,-0.07381,0.45733,0.998317,0.057991,0.000000,-0.000000,0.4573,6.6488,-0.0000,0.0000,0.0000,0.4395,5.5363,0.0000,0.6745,0.6745,0.6745,0.6745
6.5220,0.00000,-0.08150,0.46149,0.998310,0.058117,0.000000,-0.000000,0.4614,6.6633,0.0000,0.0000,0.0000,0.4467,5.5462,0.0000,0.6745,0.6745,0.6745,0.6745
6.5420,0.00000,-0.08965,0.46561,0.998302,0.058242,0.000000,-0.000000,0.4656,6.6776,-0.0000,0.0000,0.0000,0.4510,5.5802,0.0000,0.6745,0.6745,0.6745,0.6745
6.5620,0.00000,-0.09825,0.46968,0.998295,0.058366,0.000000,-0.000000,0.4696,6.6918,0.0000,0.0000,0.0000,0.4543,5.6446,0.0000,0.6745,0.6745,0.6745,0.6745
6.5820,0.00000,-0.10730,0.47372,0.998288,0.058489,0.000000,-0.000000,0.4737,6.7060,-0.0000,0.0000,0.0000,0.4605,5.7110,0.0000,0.6745,0.6745,0.6745,0.6745
6.6020,0.00000,-0.11682,0.47771,0.998281,0.058611,0.000000,-0.000000,0.4777,6.7200,-0.0000,0.0000,0.0000,0.4622,5.7647,0.0000,0.6745,0.6745,0.6745,0.6745
6.6220,0.00000,-0.12678,0.48166,0.998274,0.058732,0.000000,-0.000000,0.4816,6.7339,0.0000,0.0000,0.0000,0.4676,5.7917,0.0000,0.6745,0.6745,0.6745,0.6745
6.6420,0.00000,-0.13721,0.48557,0.998267,0.058853,0.000000,-0.000000,0.4855,6.7478,0.0000,0.0000,0.0000,0.4684,5.8041,0.0000,0.6745,0.6745,0.6745,0.6745
6.6620,0.00000,-0.14810,0.48944,0.998260,0.058973,0.000000,-0.000000,0.4894,6.7615,0.0000,0.0000,0.0000,0.4696,5.8496,0.0000,0.6745,0.6745,0.6745,0.6745
6.6820,0.00000,-0.15945,0.49326,0.998253,0.059092,0.000000,-0.000000,0.4932,6.7752,0.0000,0.0000,0.0000,0.4737,5.9045,0.0000,0.6745,0.6745,0.6745,0.6745
6.7020,0.00000,-0.17126,0.49705,0.998246,0.059210,0.000000,-0.000000,0.4970,6.7888,-0.0000,0.0000,0.0000,0.4744,5.9512,0.0000,0.6745,0.6745,0.6745,0.6745
6.7220,0.00000,-0.18353,0.50079,0.998239,0.059328,0.000000,-0.000000,0.5007,6.8023,-0.0000,0.0000,0.0000,0.4779,5.9748,0.0000,0.6745,0.6745,0.6745,0.6745
6.7420,0.00000,-0.19626,0.50449,0.998232,0.059445,0.000000,-0.000000,0.5044,6.8157,0.0000,0.0000,0.0000,0.4785,5.9707,0.0000,0.6745,0.6745,0.6745,0.6745
6.7620,0.00000,-0.20946,0.50814,0.998225,0.059561,0.000000,-0.000000,0.5081,6.8290,0.0000,0.0000,0.0000,0.4794,5.9832,0.0000,0.6745,0.6745,0.6745,0.6745
6.7820,0.00000,-0.22312,0.51175,0.998218,0.059676,0.000000,-0.000000,0.5117,6.8422,0.0000,0.0000,0.0000,0.4821,6.0218,0.0000,0.6745,0.6745,0.6745,0.6745
6.8020,0.00000,-0.23725,0.51533,0.998211,0.059790,0.000000,-0.000000,0.5153,6.8554,-0.0000,0.0000,0.0000,0.4833,6.0623,0.0000,0.6745,0.6745,0.6745,0.6745
6.8220,0.00000,-0.25185,0.51885,0.998204,0.059904,0.000000,-0.000000,0.5188,6.8684,-0.0000,0.0000,0.0000,0.4857,6.0875,0.0000,0.6745,0.6745,0.6745,0.6745
6.8420,0.00000,-0.26691,0.52234,0.998197,0.060017,0.000000,-0.000000,0.5223,6.8814,-0.0000,0.0000,0.0000,0.4868,6.0890,0.0000,0.6745,0.6745,0.6745,0.6745
6.8620,0.00000,-0.28244,0.52578,0.998191,0.060129,0.000000,-0.000000,0.5257,6.8943,-0.0000,0.0000,0.0000,0.4886,6.0625,0.0000,0.6745,0.6745,0.6745,0.6745
6.8820,0.00000,-0.29844,0.52918,0.998184,0.060241,0.000000,-0.000000,0.5291,6.9071,0.0000,0.0000,0.0000,0.4906,6.0219,0.0000,0.6745,0.6745,0.6745,0.6745
6.9020,0.00000,-0.31491,0.53253,0.998177,0.060351,0.000000,-0.000000,0.5325,6.9198,-0.0000,0.0000,0.0000,0.4928,6.0213,0.0000,0.6745,0.6745,0.6745,0.6745
6.9220,0.00000,-0.33185,0.53584,0.998171,0.060461,0.000000,-0.000000,0.5358,6.9324,-0.0000,0.0000,0.0000,0.4949,6.0401,0.0000,0.6745,0.6745,0.6745,0.6745
6.9420,0.00000,-0.34926,0.53911,0.998164,0.060570,0.000000,-0.000000,0.5391,6.9449,-0.0000,0.0000,0.0000,0.4971,6.0575,0.0000,0.6745,0.6745,0.6745,0.6745
6.9620,0.00000,-0.36715,0.54234,0.998157,0.060678,0.000000,-0.000000,0.5423,6.9574,-0.0000,0.0000,0.0000,0.4996,6.0608,0.0000,0.6745,0.6745,0.6745,0.6745
6.9820,0.00000,-0.38551,0.54552,0.998151,0.060786,0.000000,-0.000000,0.5455,6.9697,0.0000,0.0000,0.0000,0.5017,6.0436,0.0000,0.6745,0.6745,0.6745,0.6745
7.0020,0.00000,-0.40434,0.54865,0.998144,0.060893,0.000000,-0.000000,0.5486,6.9820,-0.0000,0.0000,0.0000,0.5048,6.0033,0.0000,0.6745,0.6745,0.6745,0.6745
7.0220,0.00000,-0.42365,0.55175,0.998138,0.060999,0.000000,-0.000000,0.5517,6.9941,0.0000,0.0000,0.0000,0.5077,5.9897,0.0000,0.6745,0.6745,0.6745,0.6745
7.0420,0.00000,-0.44344,0.55480,0.998131,0.061104,0.000000,-0.000000,0.5548,7.0062,0.0000,0.0000,0.0000,0.5101,6.0148,0.0000,0.6745,0.6745,0.6745,0.6745
7.0620,0.00000,-0.46370,0.55780,0.998125,0.061209,0.000000,-0.000000,0.5578,7.0182,-0.0000,0.0000,0.0000,0.5134,6.0509,0.0000,0.6745,0.6745,0.6745,0.6745
7.0820,0.00000,-0.48444,0.56076,0.998119,0.061312,0.000000,-0.000000,0.5607,7.0301,-0.0000,0.0000,0.0000,0.5158,6.0810,0.0000,0.6745,0.6745,0.6745,0.6745
7.1020,0.00000,-0.50566,0.56368,0.998112,0.061415,0.000000,-0.000000,0.5636,7.0419,0.0000,0.0000,0.0000,0.5197,6.0942,0.0000,0.6745,0.6745,0.6745,0.6745
7.1220,0.00000,-0.52735,0.56655,0.998106,0.061517,0.000000,-0.000000,0.5665,7.0537,0.0000,0.0000,0.0000,0.5233,6.0858,0.0000,0.6745,0.6745,0.6745,0.6745
7.1420,0.00000,-0.54953,0.56938,0.998100,0.061619,0.000000,-0.000000,0.5693,7.0653,0.0000,0.0000,0.0000,0.5261,6.0701,0.0000,0.6745,0.6745,0.6745,0.6745
7.1620,0.00000,-0.57219,0.57216,0.998094,0.061719,0.000000,-0.000000,0.5721,7.0769,-0.0000,0.0000,0.0000,0.5306,6.1015,0.0000,0.6745,0.6745,0.6745,0.6745
7.1820,0.00000,-0.59533,0.57490,0.998087,0.061819,0.000000,-0.000000,0.5749,7.0883,0.0000,0.0000,0.0000,0.5337,6.1583,0.0000,0.6745,0.6745,0.6745,0.6745
7.2020,0.00000,-0.61895,0.57759,0.998081,0.061918,0.000000,-0.000000,0.5776,7.0997,0.0000,0.0000,0.0000,0.5382,6.2169,0.0000,0.6745,0.6745,0.6745,0.6745
7.2220,0.00000,-0.64305,0.58024,0.998075,0.062017,0.000000,-0.000000,0.5802,7.1110,-0.0000,0.0000,0.0000,0.5429,6.2632,0.0000,0.6745,0.6745,0.6745,0.6745
7.2420,0.00000,-0.66764,0.58285,0.998069,0.062114,0.000000,-0.000000,0.5828,7.1222,0.0000,0.0000,0.0000,0.5464,6.2901,0.0000,0.6745,0.6745,0.6745,0.6745
7.2620,0.00000,-0.69272,0.58540,0.998063,0.062211,0.000000,-0.000000,0.5854,7.1333,-0.0000,0.0000,0.0000,0.5512,6.2928,0.0000,0.6745,0.6745,0.6745,0.6745
7.2820,0.00000,-0.71828,0.58792,0.998057,0.062307,0.000000,-0.000000,0.5879,7.1443,-0.0000,0.0000,0.0000,0.5548,6.3254,0.0000,0.6745,0.6745,0.6745,0.6745
7.3020,0.00000,-0.74432,0.59039,0.998051,0.062402,0.000000,-0.000000,0.5904,7.1553,-0.0000,0.0000,0.0000,0.5602,6.4000,0.0000,0.6745,0.6745,0.6745,0.6745
7.3220,0.00000,-0.77085,0.59281,0.998045,0.062497,0.000000,-0.000000,0.5928,7.1661,0.0000,0.0000,0.0000,0.5656,6.4875,0.0000,0.6745,0.6745,0.6745,0.6745
7.3420,0.00000,-0.79787,0.59519,0.998039,0.062590,0.000000,-0.000000,0.5952,7.1769,-0.0000,0.0000,0.0000,0.5698,6.5693,0.0000,0.6745,0.6745,0.6745,0.6745
7.3620,0.00000,-0.82538,0.59752,0.998033,0.062683,0.000000,-0.000000,0.5975,7.1876,-0.0000,0.0000,0.0000,0.5758,6.6321,0.0000,0.6745,0.6745,0.6745,0.6745
7.3820,0.00000,-0.85338,0.59980,0.998028,0.062775,0.000000,-0.000000,0.5998,7.1981,0.0000,0.0000,0.0000,0.5802,6.6722,0.0000,0.6745,0.6745,0.6745,0.6745
7.4020,0.00000,-0.88187,0.60204,0.998022,0.062867,0.000000,-0.000000,0.6020,7.2086,0.0000,0.0000,0.0000,0.5866,6.6876,0.0000,0.6745,0.6745,0.6745,0.6745
7.4220,0.00000,-0.91074,0.60340,0.998016,0.062958,0.000000,-0.000000,0.6034,7.2191,0.0000,0.0000,0.0000,0.5912,6.7026,0.0000,0.0000,0.0000,0.0000,0.0000
7.4420,0.00000,-0.93971,0.60161,0.998010,0.063048,0.000000,-0.000000,0.6017,7.2295,0.0000,0.0000,0.0000,0.5925,6.7152,0.0000,0.0000,0.0000,0.0000,0.0000
7.4620,0.00000,-0.96869,0.59603,0.998005,0.063139,0.000000,-0.000000,0.5961,7.2399,-0.0000,0.0000,0.0000,0.5925,6.7246,0.0000,0.0000,0.0000,0.0000,0.0000
7.4820,0.00000,-0.99768,0.58655,0.997999,0.063229,0.000000,-0.000000,0.5867,7.2503,0.0000,0.0000,0.0000,0.5866,6.7334,0.0000,0.0000,0.0000,0.0000,0.0000
7.5020,0.00000,-1.02667,0.57315,0.997993,0.063320,0.000000,-0.000000,0.5733,7.2607,-0.0000,0.0000,0.0000,0.5833,6.7369,0.0000,0.0000,0.0000,0.0000,0.0000
7.5220,0.00000,-1.05566,0.55583,0.997988,0.063411,0.000000,-0.000000,0.5561,7.2711,0.0000,0.0000,0.0000,0.5635,6.7415,0.0000,0.0000,0.0000,0.0000,0.0000
7.5420,0.00000,-1.08466,0.53458,0.997982,0.063501,0.000000,-0.000000,0.5349,7.2815,0.0000,0.0000,0.0000,0.5457,6.7421,0.0000,0.0000,0.0000,0.0000,0.0000
7.5620,0.00000,-1.11365,0.50941,0.997976,0.063592,0.000000,-0.000000,0.5097,7.2919,-0.0000,0.0000,0.0000,0.5117,6.7425,0.0000,0.0000,0.0000,0.0000,0.0000
7.5820,0.00000,-1.14264,0.48031,0.997970,0.063682,0.000000,-0.000000,0.4807,7.3023,-0.0000,0.0000,0.0000,0.4841,6.7436,0.0000,0.0000,0.0000,0.0000,0.0000
7.6020,0.00000,-1.17163,0.44729,0.997964,0.063773,0.000000,-0.000000,0.4477,7.3127,0.0000,0.0000,0.0000,0.4524,6.7451,0.0000,0.0000,0.0000,0.0000,0.0000
7.6220,0.00000,-1.20062,0.41035,0.997959,0.063863,0.000000,-0.000000,0.4108,7.3231,0.0000,0.0000,0.0000,0.4262,6.7436,0.0000,0.0000,0.0000,0.0000,0.0000
7.6420,0.00000,-1.22961,0.36948,0.997953,0.063954,0.000000,-0.000000,0.3700,7.3335,0.0000,0.0000,0.0000,-0.0017,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000
7.6620,0.00000,-1.25860,0.32469,0.997947,0.064045,0.000000,-0.000000,0.3253,7.3439,0.0000,0.0000,0.0000,-0.0000,0.0219,0.0000,0.0000,0.0000,0.0000,0.0000
7.6820,0.00000,-1.28759,0.27597,0.997941,0.064135,0.000000,-0.000000,0.2766,7.3543,0.0000,0.0000,0.0000,-0.0000,0.0326,0.0000,0.0000,0.0000,0.0000,0.0000
7.7020,0.00000,-1.31658,0.22333,0.997935,0.064226,0.000000,-0.000000,0.2240,7.3647,0.0000,0.0000,0.0000,-0.0000,0.0438,0.0000,0.0000,0.0000,0.0000,0.0000
7.7220,0.00000,-1.34557,0.16677,0.997930,0.064316,0.000000,-0.000000,0.1675,7.3751,0.0000,0.0000,0.0000,-0.0000,0.0543,0.0000,0.0000,0.0000,0.0000,0.0000
7.7420,0.00000,-1.37456,0.10628,0.997924,0.064407,0.000000,-0.000000,0.1071,7.3855,0.0000,0.0000,0.0000,-0.0000,0.0688,0.0000,0.0000,0.0000,0.0000,0.0000
7.7620,0.00000,-1.40355,0.04187,0.997918,0.064498,0.000000,-0.000000,0.0427,7.3959,0.0000,0.0000,0.0000,-0.0000,0.0844,0.0000,0.0000,0.0000,0.0000,0.0000
7.7820,0.00000,-1.42563,-0.01130,0.999287,-0.037746,0.000000,0.000000,-0.0111,-4.1836,-0.0000,0.0000,0.0000,-0.0000,-10.6025,0.0000,0.0000,0.0000,0.0000,0.0000
7.8020,0.00000,-1.42941,-0.01216,0.998061,-0.062248,0.000000,0.000000,-0.0123,-7.1588,-0.0000,0.0000,0.0000,-0.0000,-3.8194,0.0000,0.0000,0.0000,0.0000,0.0000
7.8220,0.00000,-1.42994,-0.00317,0.999178,-0.040545,0.000000,0.000000,-0.0033,-4.6795,-0.0000,0.0000,0.0000,-0.0000,0.6524,0.0000,0.0000,0.0000,0.0000,0.0000
7.8420,0.00000,-1.43017,0.00342,0.999761,-0.021850,0.000000,0.000000,0.0034,-2.5252,0.0000,0.0000,0.0000,-0.0000,2.8744,0.0000,0.0000,0.0000,0.0000,0.0000
7.8620,0.00000,-1.43032,0.00700,0.999942,-0.010743,0.000000,0.000000,0.0070,-1.2425,0.0000,0.0000,0.0000,-0.0000,4.1989,0.0000,0.0000,0.0000,0.0000,0.0000
7.8820,0.00000,-1.43041,0.00876,0.999987,-0.005042,0.000000,0.000000,0.0087,-0.5834,0.0000,0.0000,0.0000,-0.0000,4.8167,0.0000,0.0000,0.0000,0.0000,0.0000
7.9020,0.00000,-1.43046,0.00958,0.999997,-0.002294,0.000000,0.000000,0.0096,-0.2656,-0.0000,0.0000,0.0000,-0.0000,4.7821,0.0000,0.0000,0.0000,0.0000,0.0000
7.9220,0.00000,-1.43049,0.00994,1.000000,-0.000969,0.000000,0.000000,0.0099,-0.1123,0.0000,0.0000,0.0000,-0.0000,3.7735,0.0000,0.0000,0.0000,0.0000,0.0000
7.9420,0.00000,-1.43050,0.01009,1.000000,-0.000392,0.000000,0.000000,0.0101,-0.0454,0.0000,0.0000,0.0000,-0.0000,2.1151,0.0000,0.0000,0.0000,0.0000,0.0000
7.9620,0.00000,-1.43051,0.01015,1.000000,-0.000161,0.000000,0.000000,0.0102,-0.0187,-0.0000,0.0000,0.0000,-0.0000,1.1183,0.0000,0.0000,0.0000,0.0000,0.0000
7.9820,0.00000,-1.43051,0.01018,1.000000,-0.000068,0.000000,0.000000,0.0102,-0.0079,0.0000,0.0000,0.0000,-0.0000,0.7239,0.0000,0.0000,0.0000,0.0000,0.0000
8.0020,0.00000,-1.43051,0.01019,1.000000,-0.000030,0.000000,0.000000,0.0102,-0.0035,0.0000,-0.0000,0.0000,-0.0000,0.5379,0.0000,0.0000,0.0000,0.0000,0.0000
8.0220,0.00000,-1.43051,0.01019,1.000000,-0.000013,0.000000,0.000000,0.0102,-0.0015,-0.0000,-0.0000,0.0000,-0.0000,0.4307,0.0000,0.0000,0.0000,0.0000,0.0000
8.0420,0.00000,-1.43051,0.01019,1.000000,-0.000006,0.000000,0.000000,0.0102,-0.0007,0.0000,0.0000,0.0000,-0.0000,0.3615,0.0000,0.0000,0.0000,0.0000,0.0000
8.0620,0.00000,-1.43051,0.01019,1.000000,-0.000003,0.000000,0.000000,0.0102,-0.0003,0.0000,0.0000,0.0000,-0.0000,0.3123,0.0000,0.0000,0.0000,0.0000,0.0000
8.0820,0.00000,-1.43051,0.01019,1.000000,-0.000001,0.000000,0.000000,0.0102,-0.0001,-0.0000,-0.0000,0.0000,-0.0000,0.2760,0.0000,0.0000,0.0000,0.0000,0.0000
8.1020,0.00000,-1.43051,0.01019,1.000000,-0.000001,0.000000,0.000000,0.0102,-0.0001,-0.0000,-0.0000,0.0000,-0.0000,0.2480,0.0000,0.0000,0.0000,0.0000,0.0000
8.1220,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.2257,0.0000,0.0000,0.0000,0.0000,0.0000
8.1420,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.2075,0.0000,0.0000,0.0000,0.0000,0.0000
8.1620,0.00000,-1.43051,0.01019,1.000000,-0.000000,-0.000000,0.000000,0.0102,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.1923,0.0000,0.0000,0.0000,0.0000,0.0000
8.1820,0.00000,-1.43051,0.01019,1.000000,-0.000000,-0.000000,0.000000,0.0102,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.1794,0.0000,0.0000,0.0000,0.0000,0.0000
8.2020,0.00000,-1.43051,0.01019,1.000000,-0.000000,-0.000000,0.000000,0.0102,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.1683,0.0000,0.0000,0.0000,0.0000,0.0000
8.2220,0.00000,-1.43051,0.01019,1.000000,-0.000000,-0.000000,0.000000,0.0102,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.1587,0.0000,0.0000,0.0000,0.0000,0.0000
8.2420,0.00000,-1.43051,0.01019,1.000000,-0.000000,-0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.1502,0.0000,0.0000,0.0000,0.0000,0.0000
8.2620,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.1426,0.0000,0.0000,0.0000,0.0000,0.0000
8.2820,0.00000,-1.43051,0.01019,1.000000,-0.000000,-0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.1358,0.0000,0.0000,0.0000,0.0000,0.0000
8.3020,0.00000,-1.43051,0.01019,1.000000,-0.000000,-0.000000,0.000000,0.0102,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.1297,0.0000,0.0000,0.0000,0.0000,0.0000
8.3220,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.1241,0.0000,0.0000,0.0000,0.0000,0.0000
8.3420,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.1190,0.0000,0.0000,0.0000,0.0000,0.0000
8.3620,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000
8.3820,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.1099,0.0000,0.0000,0.0000,0.0000,0.0000
8.4020,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.1059,0.0000,0.0000,0.0000,0.0000,0.0000
8.4220,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.1021,0.0000,0.0000,0.0000,0.0000,0.0000
8.4420,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0986,0.0000,0.0000,0.0000,0.0000,0.0000
8.4620,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0953,0.0000,0.0000,0.0000,0.0000,0.0000
8.4820,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0922,0.0000,0.0000,0.0000,0.0000,0.0000
8.5020,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0892,0.0000,0.0000,0.0000,0.0000,0.0000
8.5220,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0864,0.0000,0.0000,0.0000,0.0000,0.0000
8.5420,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0838,0.0000,0.0000,0.0000,0.0000,0.0000
8.5620,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0812,0.0000,0.0000,0.0000,0.0000,0.0000
8.5820,0.00000,-1.43051,0.01019,1.000000,-0.000000,-0.000000,0.000000,0.0102,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0789,0.0000,0.0000,0.0000,0.0000,0.0000
8.6020,0.00000,-1.43051,0.01019,1.000000,-0.000000,-0.000000,0.000000,0.0102,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0766,0.0000,0.0000,0.0000,0.0000,0.0000
8.6220,0.00000,-1.43051,0.01019,1.000000,-0.000000,-0.000000,0.000000,0.0102,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0744,0.0000,0.0000,0.0000,0.0000,0.0000
8.6420,0.00000,-1.43051,0.01019,1.000000,-0.000000,-0.000000,0.000000,0.0102,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0723,0.0000,0.0000,0.0000,0.0000,0.0000
8.6620,0.00000,-1.43051,0.01019,1.000000,-0.000000,-0.000000,0.000000,0.0102,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.0703,0.0000,0.0000,0.0000,0.0000,0.0000
8.6820,0.00000,-1.43051,0.01019,1.000000,-0.000000,-0.000000,0.000000,0.0102,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0684,0.0000,0.0000,0.0000,0.0000,0.0000
8.7020,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0666,0.0000,0.0000,0.0000,0.0000,0.0000
8.7220,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0648,0.0000,0.0000,0.0000,0.0000,0.0000
8.7420,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0631,0.0000,0.0000,0.0000,0.0000,0.0000
8.7620,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0615,0.0000,0.0000,0.0000,0.0000,0.0000
8.7820,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0599,0.0000,0.0000,0.0000,0.0000,0.0000
8.8020,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0584,0.0000,0.0000,0.0000,0.0000,0.0000
8.8220,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0570,0.0000,0.0000,0.0000,0.0000,0.0000
8.8420,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0556,0.0000,0.0000,0.0000,0.0000,0.0000
8.8620,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0543,0.0000,0.0000,0.0000,0.0000,0.0000
8.8820,0.00000,-1.43051,0.01019,1.000000,-0.000000,0.000000,0.000000,0.0102,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0530,0.0000,0.0000,0.0000,0.0000,0.0000
