time,phase,true_roll,true_pitch,true_alt,est_roll,est_pitch,est_alt,thrust,gust
15.360,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.380,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.400,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.420,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.440,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.460,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.480,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.500,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.520,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.540,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.560,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.580,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.600,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.620,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.640,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.660,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.680,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.700,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.720,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.740,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.760,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.780,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.800,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.820,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.840,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.860,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.880,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.900,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.920,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.940,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.960,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
15.980,5,-0.000,-0.000,0.0150,-0.000,-0.000,0.0150,0.0000,0
