=== StampFly SIL Simulation ===
Duration: 10.0s at 400Hz (4000 steps)
Target alt: 0.50m, Hover thrust: 0.3630N

Calibrating (100 samples)...
Gyro bias:  [0.0000 0.0000 0.0000] rad/s
Accel avg:  [0.0000 0.0000 19.2933] m/s²
Accel bias: [0.0000 0.0000 29.1033] m/s² (avg - [0,0,-g])
[INFO] ESKF_CORE: ESKF core initialized (15-state)
time,true_x,true_y,true_z,true_vz,roll,pitch,yaw,eskf_x,eskf_y,eskf_z,eskf_vz,eskf_roll,eskf_pitch,eskf_yaw,thrust,m1,m2,m3,m4,accel_z,gyro_x
t=9.0 true_z=-0.5570 eskf_z=-0.5738 T=0.368 d=0.740
0000
8.5200,0.0000,0.0000,-0.7335,0.3995,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7514,0.2973,0.0000,0.0000,0.0000,0.3662,0.738,0.738,0.738,0.738,9.7134,0.0000
8.5400,0.0000,0.0000,-0.7255,0.3974,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7435,0.2952,0.0000,0.0000,0.0000,0.3663,0.738,0.738,0.738,0.738,9.7101,0.0000
8.5600,0.0000,0.0000,-0.7176,0.3952,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7355,0.2931,0.0000,0.0000,0.0000,0.3664,0.738,0.738,0.738,0.738,9.7069,0.0000
8.5800,0.0000,0.0000,-0.7097,0.3929,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7276,0.2908,0.0000,0.0000,0.0000,0.3666,0.739,0.739,0.739,0.739,9.7039,0.0000
8.6000,0.0000,0.0000,-0.7019,0.3906,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7198,0.2885,0.0000,0.0000,0.0000,0.3667,0.739,0.739,0.739,0.739,9.7011,0.0000
8.6200,0.0000,0.0000,-0.6941,0.3882,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7120,0.2862,0.0000,0.0000,0.0000,0.3668,0.739,0.739,0.739,0.739,9.6985,0.0000
8.6400,0.0000,0.0000,-0.6864,0.3858,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7042,0.2838,0.0000,0.0000,0.0000,0.3669,0.739,0.739,0.739,0.739,9.6960,0.0000
8.6600,0.0000,0.0000,-0.6787,0.3833,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6965,0.2813,0.0000,0.0000,0.0000,0.3670,0.739,0.739,0.739,0.739,9.6937,0.0000
8.6800,0.0000,0.0000,-0.6710,0.3808,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6889,0.2788,0.0000,0.0000,0.0000,0.3671,0.739,0.739,0.739,0.739,9.6915,0.0000
8.7000,0.0000,0.0000,-0.6635,0.3782,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6813,0.2763,0.0000,0.0000,0.0000,0.3672,0.739,0.739,0.739,0.739,9.6895,0.0000
8.7200,0.0000,0.0000,-0.6559,0.3756,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6737,0.2737,0.0000,0.0000,0.0000,0.3673,0.739,0.739,0.739,0.739,9.6876,0.0000
8.7400,0.0000,0.0000,-0.6484,0.3730,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6662,0.2711,0.0000,0.0000,0.0000,0.3674,0.739,0.739,0.739,0.739,9.6858,0.0000
8.7600,0.0000,0.0000,-0.6410,0.3703,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6588,0.2684,0.0000,0.0000,0.0000,0.3675,0.739,0.739,0.739,0.739,9.6842,0.0000
8.7800,0.0000,0.0000,-0.6336,0.3676,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6514,0.2657,0.0000,0.0000,0.0000,0.3676,0.740,0.740,0.740,0.740,9.6827,0.0000
8.8000,0.0000,0.0000,-0.6263,0.3649,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6441,0.2630,0.0000,0.0000,0.0000,0.3676,0.740,0.740,0.740,0.740,9.6813,0.0000
8.8200,0.0000,0.0000,-0.6190,0.3621,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6368,0.2603,0.0000,0.0000,0.0000,0.3677,0.740,0.740,0.740,0.740,9.6800,0.0000
8.8400,0.0000,0.0000,-0.6118,0.3593,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6296,0.2575,0.0000,0.0000,0.0000,0.3678,0.740,0.740,0.740,0.740,9.6788,0.0000
8.8600,0.0000,0.0000,-0.6047,0.3565,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6224,0.2547,0.0000,0.0000,0.0000,0.3678,0.740,0.740,0.740,0.740,9.6777,0.0000
8.8800,0.0000,0.0000,-0.5975,0.3537,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6153,0.2519,0.0000,0.0000,0.0000,0.3679,0.740,0.740,0.740,0.740,9.6767,0.0000
8.9000,0.0000,0.0000,-0.5905,0.3508,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6082,0.2491,0.0000,0.0000,0.0000,0.3679,0.740,0.740,0.740,0.740,9.6758,0.0000
8.9200,0.0000,0.0000,-0.5835,0.3480,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6012,0.2462,0.0000,0.0000,0.0000,0.3680,0.740,0.740,0.740,0.740,9.6750,0.0000
8.9400,0.0000,0.0000,-0.5766,0.3451,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5943,0.2434,0.0000,0.0000,0.0000,0.3681,0.740,0.740,0.740,0.740,9.6743,0.0000
8.9600,0.0000,0.0000,-0.5697,0.3422,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5874,0.2405,0.0000,0.0000,0.0000,0.3681,0.740,0.740,0.740,0.740,9.6737,0.0000
8.9800,0.0000,0.0000,-0.5629,0.3393,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5806,0.2376,0.0000,0.0000,0.0000,0.3681,0.740,0.740,0.740,0.740,9.6731,0.0000
9.0000,0.0000,0.0000,-0.5561,0.3364,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5738,0.2347,0.0000,0.0000,0.0000,0.3682,0.740,0.740,0.740,0.740,9.6726,0.0000
9.0200,0.0000,0.0000,-0.5494,0.3335,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5671,0.2318,0.0000,0.0000,0.0000,0.3682,0.740,0.740,0.740,0.740,9.6722,0.0000
9.0400,0.0000,0.0000,-0.5428,0.3305,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5605,0.2289,0.0000,0.0000,0.0000,0.3683,0.740,0.740,0.740,0.740,9t=9.2 true_z=-0.4774 eskf_z=-0.4942 T=0.369 d=0.741
t=9.5 true_z=-0.4069 eskf_z=-0.4237 T=0.369 d=0.741
.6719,0.0000
9.0600,0.0000,0.0000,-0.5362,0.3276,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5539,0.2260,0.0000,0.0000,0.0000,0.3683,0.740,0.740,0.740,0.740,9.6716,0.0000
9.0800,0.0000,0.0000,-0.5297,0.3247,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5473,0.2230,0.0000,0.0000,0.0000,0.3683,0.740,0.740,0.740,0.740,9.6714,0.0000
9.1000,0.0000,0.0000,-0.5232,0.3217,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5409,0.2201,0.0000,0.0000,0.0000,0.3684,0.740,0.740,0.740,0.740,9.6712,0.0000
9.1200,0.0000,0.0000,-0.5168,0.3188,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5345,0.2172,0.0000,0.0000,0.0000,0.3684,0.740,0.740,0.740,0.740,9.6711,0.0000
9.1400,0.0000,0.0000,-0.5105,0.3158,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5281,0.2142,0.0000,0.0000,0.0000,0.3684,0.740,0.740,0.740,0.740,9.6711,0.0000
9.1600,0.0000,0.0000,-0.5042,0.3129,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5218,0.2113,0.0000,0.0000,0.0000,0.3685,0.740,0.740,0.740,0.740,9.6711,0.0000
9.1800,0.0000,0.0000,-0.4980,0.3099,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5156,0.2084,0.0000,0.0000,0.0000,0.3685,0.741,0.741,0.741,0.741,9.6711,0.0000
9.2000,0.0000,0.0000,-0.4918,0.3070,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5094,0.2054,0.0000,0.0000,0.0000,0.3685,0.741,0.741,0.741,0.741,9.6713,0.0000
9.2200,0.0000,0.0000,-0.4857,0.3041,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5033,0.2025,0.0000,0.0000,0.0000,0.3685,0.741,0.741,0.741,0.741,9.6714,0.0000
9.2400,0.0000,0.0000,-0.4796,0.3011,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4972,0.1996,0.0000,0.0000,0.0000,0.3686,0.741,0.741,0.741,0.741,9.6716,0.0000
9.2600,0.0000,0.0000,-0.4736,0.2982,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4912,0.1967,0.0000,0.0000,0.0000,0.3686,0.741,0.741,0.741,0.741,9.6718,0.0000
9.2800,0.0000,0.0000,-0.4677,0.2953,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4853,0.1937,0.0000,0.0000,0.0000,0.3686,0.741,0.741,0.741,0.741,9.6721,0.0000
9.3000,0.0000,0.0000,-0.4618,0.2924,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4794,0.1908,0.0000,0.0000,0.0000,0.3686,0.741,0.741,0.741,0.741,9.6724,0.0000
9.3200,0.0000,0.0000,-0.4560,0.2894,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4736,0.1879,0.0000,0.0000,0.0000,0.3686,0.741,0.741,0.741,0.741,9.6728,0.0000
9.3400,0.0000,0.0000,-0.4503,0.2865,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4678,0.1850,0.0000,0.0000,0.0000,0.3686,0.741,0.741,0.741,0.741,9.6732,0.0000
9.3600,0.0000,0.0000,-0.4446,0.2836,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4621,0.1821,0.0000,0.0000,0.0000,0.3686,0.741,0.741,0.741,0.741,9.6736,0.0000
9.3800,0.0000,0.0000,-0.4389,0.2807,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4564,0.1792,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6741,0.0000
9.4000,0.0000,0.0000,-0.4333,0.2779,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4508,0.1764,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6745,0.0000
9.4200,0.0000,0.0000,-0.4278,0.2750,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4453,0.1735,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6750,0.0000
9.4400,0.0000,0.0000,-0.4223,0.2721,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4398,0.1707,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6756,0.0000
9.4600,0.0000,0.0000,-0.4169,0.2693,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4344,0.1678,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6761,0.0000
9.4800,0.0000,0.0000,-0.4116,0.2665,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4290,0.1650,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6767,0.0000
9.5000,0.0000,0.0000,-0.4062,0.2636,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4237,0.1622,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6773,0.0000
9.5200,0.0000,0.0000,-0.4010,0.2608,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4185,0.1594,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6779,0.0000
9.5400,0.0000,0.0000,-0.3958,0.2580,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4133,0.1566,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6786,0.0000
9.5600,0.0000,0.0000,-0.3907,0.2552,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4081,0.1538,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6793,0.0000
9.5800,0.0000,0.0000,-0.3856,0.2525,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4031,0.1510,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741t=9.8 true_z=-0.3452 eskf_z=-0.3621 T=0.369 d=0.741

=== Final State ===
ESKF pos=[0.000 0.000 -0.310]
,0.741,9.6799,0.0000
9.6000,0.0000,0.0000,-0.3806,0.2497,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3980,0.1483,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6806,0.0000
9.6200,0.0000,0.0000,-0.3756,0.2470,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3931,0.1455,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6814,0.0000
9.6400,0.0000,0.0000,-0.3707,0.2442,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3881,0.1428,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6821,0.0000
9.6600,0.0000,0.0000,-0.3659,0.2415,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3833,0.1401,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6828,0.0000
9.6800,0.0000,0.0000,-0.3610,0.2388,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3785,0.1374,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6836,0.0000
9.7000,0.0000,0.0000,-0.3563,0.2361,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3737,0.1347,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6844,0.0000
9.7200,0.0000,0.0000,-0.3516,0.2335,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3690,0.1321,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6851,0.0000
9.7400,0.0000,0.0000,-0.3470,0.2308,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3644,0.1294,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6859,0.0000
9.7600,0.0000,0.0000,-0.3424,0.2282,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3598,0.1268,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6867,0.0000
9.7800,0.0000,0.0000,-0.3378,0.2256,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3552,0.1242,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6875,0.0000
9.8000,0.0000,0.0000,-0.3333,0.2230,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3507,0.1216,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6884,0.0000
9.8200,0.0000,0.0000,-0.3289,0.2204,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3463,0.1190,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6892,0.0000
9.8400,0.0000,0.0000,-0.3245,0.2178,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3419,0.1164,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6900,0.0000
9.8600,0.0000,0.0000,-0.3202,0.2152,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3376,0.1139,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6909,0.0000
9.8800,0.0000,0.0000,-0.3159,0.2127,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3333,0.1113,0.0000,0.0000,0.0000,0.3687,0.741,0.741,0.741,0.741,9.6917,0.0000
9.9000,0.0000,0.0000,-0.3117,0.2102,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3290,0.1088,0.0000,0.0000,0.0000,0.3686,0.741,0.741,0.741,0.741,9.6926,0.0000
9.9200,0.0000,0.0000,-0.3075,0.2077,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3249,0.1063,0.0000,0.0000,0.0000,0.3686,0.741,0.741,0.741,0.741,9.6934,0.0000
9.9400,0.0000,0.0000,-0.3034,0.2052,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3207,0.1038,0.0000,0.0000,0.0000,0.3686,0.741,0.741,0.741,0.741,9.6943,0.0000
9.9600,0.0000,0.0000,-0.2993,0.2027,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3166,0.1014,0.0000,0.0000,0.0000,0.3686,0.741,0.741,0.741,0.741,9.6952,0.0000
9.9800,0.0000,0.0000,-0.2953,0.2003,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3126,0.0989,0.0000,0.0000,0.0000,0.3686,0.741,0.741,0.741,0.741,9.6960,0.0000
pos=[ 0.000  0.000 -0.292] vel=[ 0.00  0.00  0.20] att=[  0.0   0.0   0.0]deg duty=0.74 ground=0
